id,food_name,category,serving_size_g,calories_kcal,protein_g,fat_g,carbohydrates_g,sugar_g,sodium_mg,fiber_g,image,source
1514,dadih sumbar,kacang,100,165,5.5,11.5,6.5,6.5,95,0.0,https://commons.wikimedia.org/wiki/Special:FilePath/Vigna_unguiculata_01.JPG,generated_v6
1515,terasi udang bagansiapi,bumbu,100,225,24.8,3.8,23.5,2.0,4500,3.0,https://commons.wikimedia.org/wiki/Special:FilePath/Udang_Sambal_Petai.jpg,generated_v6
1516,dendeng manis bali,makanan-jadi,,385,24.5,22.5,18.5,5.5,580,1.0,https://commons.wikimedia.org/wiki/Special:FilePath/Rendang_daging_sapi_asli_Padang.JPG,generated_v6
1517,dendeng manis padang,makanan-jadi,,385,24.5,22.5,18.5,5.5,580,1.0,https://commons.wikimedia.org/wiki/Special:FilePath/Rendang_daging_sapi_asli_Padang.JPG,generated_v6
1518,semur jengkol betawi,makanan-jadi,,195,7.5,6.5,24.5,4.5,620,8.0,https://commons.wikimedia.org/wiki/Special:FilePath/Rendang_daging_sapi_asli_Padang.JPG,generated_v6
1519,semur tahu,makanan-jadi,,195,11.5,9.5,14.5,5.5,580,1.5,https://commons.wikimedia.org/wiki/Special:FilePath/Rendang_daging_sapi_asli_Padang.JPG,generated_v6
1520,semur telur,makanan-jadi,,215,11.5,12.5,14.5,5.5,580,0.5,https://commons.wikimedia.org/wiki/Special:FilePath/Rendang_daging_sapi_asli_Padang.JPG,generated_v6
1521,gula semut,bumbu,100,386,0.2,0.0,98.0,92.0,39,0.1,https://commons.wikimedia.org/wiki/Special:FilePath/Sambal_lampung.JPG,generated_v6
1522,gula kelapa,bumbu,100,386,0.2,0.0,98.0,92.0,39,0.1,https://commons.wikimedia.org/wiki/Special:FilePath/Sambal_lampung.JPG,generated_v6
1523,gula jawa,bumbu,100,386,0.2,0.0,98.0,92.0,39,0.1,https://commons.wikimedia.org/wiki/Special:FilePath/Sambal_lampung.JPG,generated_v6
1524,gula batu,bumbu,100,396,0.0,0.0,100.0,100.0,1,0.0,https://commons.wikimedia.org/wiki/Special:FilePath/Sambal_lampung.JPG,generated_v6
1525,garam himalaya,bumbu,100,0,0,0,0,0,38758,0,https://commons.wikimedia.org/wiki/Special:FilePath/Sambal_lampung.JPG,generated_v6
1526,garam beriodium,bumbu,100,0,0,0,0,0,38758,0,https://commons.wikimedia.org/wiki/Special:FilePath/Sambal_lampung.JPG,generated_v6
1527,ikan asin selar,ikan,100,215,26.5,9.5,0,0,1620,0,https://commons.wikimedia.org/wiki/Special:FilePath/Goreng_ikan_teri.JPG,generated_v6
1528,ikan asin gambolo,ikan,100,215,26.5,9.5,0,0,1620,0,https://commons.wikimedia.org/wiki/Special:FilePath/Goreng_ikan_teri.JPG,generated_v6
1529,ikan asin tongkol,ikan,100,285,28.5,14.5,0,0,1820,0,https://commons.wikimedia.org/wiki/Special:FilePath/Goreng_ikan_teri.JPG,generated_v6
1530,ikan asin layur,ikan,100,245,27.5,11.5,0,0,1750,0,https://commons.wikimedia.org/wiki/Special:FilePath/Goreng_ikan_teri.JPG,generated_v6
1531,ikan asin kapas-kapas,ikan,100,235,27.0,10.5,0,0,1680,0,https://commons.wikimedia.org/wiki/Special:FilePath/Goreng_ikan_teri.JPG,generated_v6
1532,ikan asin layang,ikan,100,235,27.0,10.5,0,0,1680,0,https://commons.wikimedia.org/wiki/Special:FilePath/Goreng_ikan_teri.JPG,generated_v6
1533,ikan asin manyung,ikan,100,245,27.5,11.5,0,0,1750,0,https://commons.wikimedia.org/wiki/Special:FilePath/Goreng_ikan_teri.JPG,generated_v6
1534,ikan asin etong,ikan,100,235,27.0,10.5,0,0,1680,0,https://commons.wikimedia.org/wiki/Special:FilePath/Goreng_ikan_teri.JPG,generated_v6
1535,ikan asap salai,ikan,100,245,28.5,12.5,0,0,1450,0,https://commons.wikimedia.org/wiki/Special:FilePath/Goreng_ikan_teri.JPG,generated_v6
1536,ikan kayu fufu,ikan,100,285,28.5,14.5,0,0,1450,0,https://commons.wikimedia.org/wiki/Special:FilePath/Goreng_ikan_teri.JPG,generated_v6
1537,ikan asar manado,ikan,100,245,28.5,12.5,0,0,1450,0,https://commons.wikimedia.org/wiki/Special:FilePath/Goreng_ikan_teri.JPG,generated_v6
1538,lalap sunda,makanan-jadi,,35,1.5,0.3,6.5,1.5,12,2.5,https://commons.wikimedia.org/wiki/Special:FilePath/Nasi_goreng_istimewa.JPG,generated_v6
1539,asinan sayur jakarta,makanan-jadi,,95,2.5,3.5,14.0,4.5,680,2.5,https://commons.wikimedia.org/wiki/Special:FilePath/Gado-gado_in_Jakarta.JPG,generated_v6
1540,asinan buah bogor,makanan-jadi,,95,1.5,1.5,18.5,8.5,480,2.5,https://commons.wikimedia.org/wiki/Special:FilePath/Gado-gado_in_Jakarta.JPG,generated_v6
1541,urap-urap jawa,makanan-jadi,,115,4.5,7.5,8.5,2.5,350,3.0,https://commons.wikimedia.org/wiki/Special:FilePath/Gado-gado_in_Jakarta.JPG,generated_v6
1542,rujak shanghai,makanan-jadi,,195,8.5,4.5,28.5,12.5,480,3.5,https://commons.wikimedia.org/wiki/Special:FilePath/Gado-gado_in_Jakarta.JPG,generated_v6
1543,rujak gobet,makanan-jadi,,95,1.5,0.5,22.5,14.5,380,3.5,https://commons.wikimedia.org/wiki/Special:FilePath/Gado-gado_in_Jakarta.JPG,generated_v6
1544,gangan paliat banjar,makanan-jadi,,165,14.5,8.5,7.5,2.0,540,1.5,https://commons.wikimedia.org/wiki/Special:FilePath/Nasi_goreng_istimewa.JPG,generated_v6
1545,oblok-oblok,makanan-jadi,,145,4.5,9.5,12.5,2.5,480,3.5,https://commons.wikimedia.org/wiki/Special:FilePath/Nasi_goreng_istimewa.JPG,generated_v6
1546,sayur loncom,makanan-jadi,,165,6.5,9.5,12.5,2.5,510,2.5,https://commons.wikimedia.org/wiki/Special:FilePath/Nasi_goreng_istimewa.JPG,generated_v6
1547,sayur santan kentang,makanan-jadi,,195,4.5,12.5,18.5,3.5,480,2.5,https://commons.wikimedia.org/wiki/Special:FilePath/Sambal_lampung.JPG,generated_v6
1548,sayur kelor,makanan-jadi,,75,4.5,1.5,8.5,1.5,320,3.0,https://commons.wikimedia.org/wiki/Special:FilePath/Nasi_goreng_istimewa.JPG,generated_v6
1549,garam laut,bumbu,100,0,0,0,0,0,38758,0,https://commons.wikimedia.org/wiki/Special:FilePath/Sambal_lampung.JPG,generated_v6
1550,merica putih utuh,bumbu,100,296,10.4,2.1,68.6,0,5,26.2,https://commons.wikimedia.org/wiki/Special:FilePath/Sambal_lampung.JPG,generated_v6
1551,merica hitam utuh,bumbu,100,251,10.4,3.3,63.9,0.6,20,25.3,https://commons.wikimedia.org/wiki/Special:FilePath/Sambal_lampung.JPG,generated_v6
1552,kapulaga hitam,bumbu,100,311,10.8,6.7,68.5,0,18,28.0,https://commons.wikimedia.org/wiki/Special:FilePath/Sambal_lampung.JPG,generated_v6
1553,kapulaga hijau,bumbu,100,311,10.8,6.7,68.5,0,18,28.0,https://commons.wikimedia.org/wiki/Special:FilePath/Sambal_lampung.JPG,generated_v6
1554,daun salam jawa,bumbu,100,313,7.6,8.4,74.9,0,23,26.3,https://commons.wikimedia.org/wiki/Special:FilePath/Sambal_lampung.JPG,generated_v6
1555,daun jeruk purut segar,bumbu,100,110,5.5,1.5,25.0,0,8,12.0,"https://commons.wikimedia.org/wiki/Special:FilePath/Buah_Segar_(Durian,_Pisang,_Mangga).jpg",generated_v6
1556,daun pandan wangi,bumbu,100,70,2.0,0.5,16.5,0,5,3.5,https://commons.wikimedia.org/wiki/Special:FilePath/Sambal_lampung.JPG,generated_v6
1557,daun salam koja,bumbu,100,95,3.5,1.0,18.0,1.0,8,6.0,https://commons.wikimedia.org/wiki/Special:FilePath/Sambal_lampung.JPG,generated_v6
1558,kelapa parut muda,bumbu,100,354,3.3,33.5,15.2,6.2,20,9.0,https://commons.wikimedia.org/wiki/Special:FilePath/Sambal_lampung.JPG,generated_v6
1559,kelapa parut tua,bumbu,100,354,3.3,33.5,15.2,6.2,20,9.0,https://commons.wikimedia.org/wiki/Special:FilePath/Sambal_lampung.JPG,generated_v6
1560,kelapa kelentik,bumbu,100,425,4.5,38.5,18.5,6.5,25,8.5,https://commons.wikimedia.org/wiki/Special:FilePath/Sambal_lampung.JPG,generated_v6
1561,santan kara,bumbu,100,230,2.3,24.0,5.5,3.3,15,2.2,https://commons.wikimedia.org/wiki/Special:FilePath/Sambal_lampung.JPG,generated_v6
1562,santan instan,bumbu,100,230,2.3,24.0,5.5,3.3,15,2.2,https://commons.wikimedia.org/wiki/Special:FilePath/Sambal_lampung.JPG,generated_v6
1563,gula merah aren,bumbu,100,386,0.2,0.0,98.0,92.0,39,0.1,https://commons.wikimedia.org/wiki/Special:FilePath/Sambal_lampung.JPG,generated_v6
1564,gula merah jawa,bumbu,100,386,0.2,0.0,98.0,92.0,39,0.1,https://commons.wikimedia.org/wiki/Special:FilePath/Sambal_lampung.JPG,generated_v6
1565,gula jagung,bumbu,100,386,0.2,0.0,98.0,92.0,39,0.1,https://commons.wikimedia.org/wiki/Special:FilePath/Sayur_Bunga_Pepaya.JPG,generated_v6
1566,gula tebu,bumbu,100,387,0.0,0.0,99.7,99.7,1,0.0,https://commons.wikimedia.org/wiki/Special:FilePath/Sambal_lampung.JPG,generated_v6
1567,micin penyedap,bumbu,100,0,0,0,0,0,12000,0,https://commons.wikimedia.org/wiki/Special:FilePath/Sambal_lampung.JPG,generated_v6
1568,kaldu bubuk ayam,bumbu,100,235,12.5,8.5,28.5,8.5,14500,2.5,https://commons.wikimedia.org/wiki/Special:FilePath/Ayam_goreng_in_Jakarta.JPG,generated_v6
1569,kaldu bubuk sapi,bumbu,100,245,14.5,9.5,28.5,8.5,15500,2.5,https://commons.wikimedia.org/wiki/Special:FilePath/Sambal_lampung.JPG,generated_v6
1570,kaldu bubuk jamur,bumbu,100,215,12.5,7.5,28.5,8.5,12500,3.5,https://commons.wikimedia.org/wiki/Special:FilePath/Sambal_lampung.JPG,generated_v6
1571,totole jamur,bumbu,100,215,12.5,7.5,28.5,8.5,12500,3.5,https://commons.wikimedia.org/wiki/Special:FilePath/Sambal_lampung.JPG,generated_v6
1572,masako sapi,bumbu,100,245,14.5,9.5,28.5,8.5,15500,2.5,https://commons.wikimedia.org/wiki/Special:FilePath/Sambal_lampung.JPG,generated_v6
1573,royco ayam,bumbu,100,235,12.5,8.5,28.5,8.5,14500,2.5,https://commons.wikimedia.org/wiki/Special:FilePath/Ayam_goreng_in_Jakarta.JPG,generated_v6
1574,jamur tiram,sayur,100,33,3.3,0.4,6.1,1.1,18,2.3,https://commons.wikimedia.org/wiki/Special:FilePath/Siomay_Udang_Glodok.JPG,generated_v6
1575,jamur kuping hitam,sayur,100,25,0.5,0.0,7.0,0,9,5.7,https://commons.wikimedia.org/wiki/Special:FilePath/Sayur_Bunga_Pepaya.JPG,generated_v6
1576,jamur shiitake,sayur,100,34,2.2,0.5,6.8,2.4,9,2.5,https://commons.wikimedia.org/wiki/Special:FilePath/Sayur_Bunga_Pepaya.JPG,generated_v6
1577,jamur kancing,sayur,100,22,3.1,0.3,3.3,1.7,5,1.0,https://commons.wikimedia.org/wiki/Special:FilePath/Sayur_Bunga_Pepaya.JPG,generated_v6
1578,jamur enoki,sayur,100,37,2.7,0.3,7.8,0.2,3,2.7,https://commons.wikimedia.org/wiki/Special:FilePath/Sayur_Bunga_Pepaya.JPG,generated_v6
1579,jamur merang,sayur,100,35,3.5,0.5,5.5,1.0,8,2.5,https://commons.wikimedia.org/wiki/Special:FilePath/Sayur_Bunga_Pepaya.JPG,generated_v6
1580,jamur portabella,sayur,100,22,2.5,0.4,4.0,1.5,9,1.3,https://commons.wikimedia.org/wiki/Special:FilePath/Sayur_Bunga_Pepaya.JPG,generated_v6
1581,jamur tiram kuning,sayur,100,33,3.3,0.4,6.1,1.1,18,2.3,https://commons.wikimedia.org/wiki/Special:FilePath/Siomay_Udang_Glodok.JPG,generated_v6
1582,susu sapi segar,kacang,100,61,3.2,3.3,4.8,5.0,43,0,https://commons.wikimedia.org/wiki/Special:FilePath/Vigna_unguiculata_01.JPG,generated_v6
1583,susu kambing,kacang,100,69,3.6,4.1,4.5,4.5,50,0,https://commons.wikimedia.org/wiki/Special:FilePath/Vigna_unguiculata_01.JPG,generated_v6
1584,yogurt plain,kacang,100,59,3.5,3.3,4.7,4.7,36,0,https://commons.wikimedia.org/wiki/Special:FilePath/Vigna_unguiculata_01.JPG,generated_v6
1585,kefir,kacang,100,41,3.8,0.9,4.5,4.5,40,0,https://commons.wikimedia.org/wiki/Special:FilePath/Vigna_unguiculata_01.JPG,generated_v6
1586,keju cheddar,kacang,100,402,25.0,33.0,1.3,0.5,621,0,https://commons.wikimedia.org/wiki/Special:FilePath/Vigna_unguiculata_01.JPG,generated_v6
1587,keju mozzarella,kacang,100,280,22.0,22.0,2.2,1.0,627,0,https://commons.wikimedia.org/wiki/Special:FilePath/Vigna_unguiculata_01.JPG,generated_v6
1588,keju parmesan,kacang,100,431,38.5,29.0,4.1,0.9,1804,0,https://commons.wikimedia.org/wiki/Special:FilePath/Vigna_unguiculata_01.JPG,generated_v6
1589,krim segar,kacang,100,340,2.0,36.0,3.0,3.0,30,0,https://commons.wikimedia.org/wiki/Special:FilePath/Vigna_unguiculata_01.JPG,generated_v6
1590,susu kental manis,kacang,100,321,7.9,8.7,54.4,54.4,127,0,https://commons.wikimedia.org/wiki/Special:FilePath/Vigna_unguiculata_01.JPG,generated_v6
1591,susu evaporasi,kacang,100,134,6.8,7.6,10.0,10.0,106,0,https://commons.wikimedia.org/wiki/Special:FilePath/Vigna_unguiculata_01.JPG,generated_v6
1592,susu bubuk full cream,kacang,100,496,26.3,26.7,38.4,38.4,371,0,https://commons.wikimedia.org/wiki/Special:FilePath/Vigna_unguiculata_01.JPG,generated_v6
1593,susu skim,kacang,100,34,3.4,0.1,5.0,5.0,42,0,https://commons.wikimedia.org/wiki/Special:FilePath/Vigna_unguiculata_01.JPG,generated_v6
1594,mentega tawar,bumbu,100,717,0.9,81.1,0.1,0.1,11,0,https://commons.wikimedia.org/wiki/Special:FilePath/Sambal_cobek.JPG,generated_v6
1595,susu UHT plain,kacang,100,61,3.2,3.3,4.8,5.0,43,0,https://commons.wikimedia.org/wiki/Special:FilePath/Vigna_unguiculata_01.JPG,generated_v6
1596,kue cubit pandan,makanan-jadi,,245,4.5,7.5,38.5,18.5,145,1.0,https://commons.wikimedia.org/wiki/Special:FilePath/Kue_dadar_gulung.JPG,generated_v6
1597,kue cubit coklat,makanan-jadi,,285,4.5,8.5,42.5,22.5,145,1.5,https://commons.wikimedia.org/wiki/Special:FilePath/Kue_dadar_gulung.JPG,generated_v6
1598,kue cubit keju,makanan-jadi,,295,5.5,9.5,42.5,18.5,245,1.0,https://commons.wikimedia.org/wiki/Special:FilePath/Kue_dadar_gulung.JPG,generated_v6
1599,kue cubit greentea,makanan-jadi,,245,4.5,7.5,38.5,18.5,145,1.5,https://commons.wikimedia.org/wiki/Special:FilePath/Kue_dadar_gulung.JPG,generated_v6
1600,kue talam pandan,makanan-jadi,,215,3.5,6.5,35.5,16.5,85,1.0,https://commons.wikimedia.org/wiki/Special:FilePath/Kue_dadar_gulung.JPG,generated_v6
1601,kue talam coklat,makanan-jadi,,245,3.5,7.5,38.5,18.5,85,1.0,https://commons.wikimedia.org/wiki/Special:FilePath/Kue_dadar_gulung.JPG,generated_v6
1602,kue lapis tepung beras,makanan-jadi,,235,3.5,6.5,42.5,18.5,65,1.5,https://commons.wikimedia.org/wiki/Special:FilePath/Keripik_tempe.jpg,generated_v6
1603,kue lapis sagu,makanan-jadi,,285,3.5,7.5,50.5,22.5,65,1.0,https://commons.wikimedia.org/wiki/Special:FilePath/Kue_dadar_gulung.JPG,generated_v6
1604,kue lapis hunkwe,makanan-jadi,,215,3.5,5.5,38.5,18.5,65,1.5,https://commons.wikimedia.org/wiki/Special:FilePath/Kue_dadar_gulung.JPG,generated_v6
1605,kue lapis pandan,makanan-jadi,,235,3.5,6.5,42.5,18.5,65,1.5,https://commons.wikimedia.org/wiki/Special:FilePath/Kue_dadar_gulung.JPG,generated_v6
1606,kue lapis ketan,makanan-jadi,,215,3.5,4.5,38.5,14.5,65,1.5,https://commons.wikimedia.org/wiki/Special:FilePath/Kue_dadar_gulung.JPG,generated_v6
1607,kue mochi sukabumi,makanan-jadi,,235,3.5,5.5,42.5,18.5,65,1.5,https://commons.wikimedia.org/wiki/Special:FilePath/Kue_dadar_gulung.JPG,generated_v6
1608,kue cucur jakarta,makanan-jadi,,215,3.0,6.5,36.5,16.5,85,1.0,https://commons.wikimedia.org/wiki/Special:FilePath/Kue_dadar_gulung.JPG,generated_v6
1609,kue cucur banjar,makanan-jadi,,215,3.0,6.5,36.5,16.5,85,1.0,https://commons.wikimedia.org/wiki/Special:FilePath/Kue_dadar_gulung.JPG,generated_v6
1610,kue lumpur kentang ayam,makanan-jadi,,245,5.5,9.5,35.0,14.5,145,1.2,https://commons.wikimedia.org/wiki/Special:FilePath/Ayam_goreng_in_Jakarta.JPG,generated_v6
1611,kue lumpur surga,makanan-jadi,,245,4.5,8.5,35.0,14.5,125,1.2,https://commons.wikimedia.org/wiki/Special:FilePath/Kue_dadar_gulung.JPG,generated_v6
1612,kue putu mayang merah,makanan-jadi,,175,2.5,5.5,30.5,12.5,65,1.0,https://commons.wikimedia.org/wiki/Special:FilePath/Kue_putu_klepon_keliling.JPG,generated_v6
1613,kue putu mayang hijau,makanan-jadi,,175,2.5,5.5,30.5,12.5,65,1.0,https://commons.wikimedia.org/wiki/Special:FilePath/Kue_putu_klepon_keliling.JPG,generated_v6
1614,kue putu bambu,makanan-jadi,,195,2.5,5.5,32.5,14.5,85,1.0,https://commons.wikimedia.org/wiki/Special:FilePath/Kue_putu_klepon_keliling.JPG,generated_v6
1615,kue putu piring,makanan-jadi,,195,2.5,5.5,32.5,14.5,85,1.0,https://commons.wikimedia.org/wiki/Special:FilePath/Kue_putu_klepon_keliling.JPG,generated_v6
1616,apem pinang,makanan-jadi,,195,3.5,4.5,35.5,16.5,75,1.0,https://commons.wikimedia.org/wiki/Special:FilePath/Nasi_goreng_istimewa.JPG,generated_v6
1617,apem kinca,makanan-jadi,,195,3.5,4.5,35.5,16.5,75,1.0,https://commons.wikimedia.org/wiki/Special:FilePath/Nasi_goreng_istimewa.JPG,generated_v6
1618,apem selong betawi,makanan-jadi,,215,3.5,5.5,38.5,18.5,75,1.0,https://commons.wikimedia.org/wiki/Special:FilePath/Nasi_goreng_istimewa.JPG,generated_v6
1619,kue pukis pisang,makanan-jadi,,295,5.5,9.5,45.5,22.5,165,1.5,https://commons.wikimedia.org/wiki/Special:FilePath/Kue_dadar_gulung.JPG,generated_v6
1620,kue pukis coklat,makanan-jadi,,305,5.5,9.5,47.5,24.5,165,1.0,https://commons.wikimedia.org/wiki/Special:FilePath/Kue_dadar_gulung.JPG,generated_v6
1621,kue pukis keju,makanan-jadi,,315,6.5,10.5,45.5,22.5,245,1.0,https://commons.wikimedia.org/wiki/Special:FilePath/Kue_dadar_gulung.JPG,generated_v6
1622,kue gemblong manis,makanan-jadi,,285,4.5,7.5,48.5,22.5,95,2.0,https://commons.wikimedia.org/wiki/Special:FilePath/Kue_dadar_gulung.JPG,generated_v6
1623,kue carabikang pelangi,makanan-jadi,,215,3.5,5.5,38.5,18.5,95,1.0,https://commons.wikimedia.org/wiki/Special:FilePath/Kue_dadar_gulung.JPG,generated_v6
1624,kue lapis nyonya,makanan-jadi,,285,4.5,9.5,45.5,22.5,95,1.0,https://commons.wikimedia.org/wiki/Special:FilePath/Kue_dadar_gulung.JPG,generated_v6
1625,kue lapis surabaya coklat,makanan-jadi,,295,5.5,10.5,45.5,24.5,95,1.0,https://commons.wikimedia.org/wiki/Special:FilePath/Kue_dadar_gulung.JPG,generated_v6
1626,kue bingka kentang,makanan-jadi,,245,4.5,8.5,38.5,18.5,125,1.0,https://commons.wikimedia.org/wiki/Special:FilePath/Kue_dadar_gulung.JPG,generated_v6
1627,kue bingka pandan,makanan-jadi,,245,4.5,8.5,38.5,18.5,125,1.0,https://commons.wikimedia.org/wiki/Special:FilePath/Kue_dadar_gulung.JPG,generated_v6
1628,kue bingka tape,makanan-jadi,,245,4.5,8.5,38.5,18.5,125,1.0,https://commons.wikimedia.org/wiki/Special:FilePath/Kue_dadar_gulung.JPG,generated_v6
1629,kue bugis ketan hijau,makanan-jadi,,215,3.5,6.5,36.5,16.5,75,1.5,https://commons.wikimedia.org/wiki/Special:FilePath/Kue_dadar_gulung.JPG,generated_v6
1630,kue bugis ketan hitam,makanan-jadi,,225,3.5,6.5,38.5,16.5,75,1.5,https://commons.wikimedia.org/wiki/Special:FilePath/Kue_dadar_gulung.JPG,generated_v6
1631,kue bugis manis,makanan-jadi,,215,3.5,6.5,36.5,16.5,75,1.5,https://commons.wikimedia.org/wiki/Special:FilePath/Kue_dadar_gulung.JPG,generated_v6
1632,kue pisang keju,makanan-jadi,,285,5.5,9.5,42.5,22.5,145,2.0,https://commons.wikimedia.org/wiki/Special:FilePath/Kue_dadar_gulung.JPG,generated_v6
1633,kue pisang lapis pelangi,makanan-jadi,,245,3.5,6.5,42.5,18.5,85,2.0,https://commons.wikimedia.org/wiki/Special:FilePath/Kue_dadar_gulung.JPG,generated_v6
1634,wajik bandung,makanan-jadi,,285,3.5,5.5,55.5,28.5,65,1.5,https://commons.wikimedia.org/wiki/Special:FilePath/Nasi_goreng_istimewa.JPG,generated_v6
1635,wajik kletik,makanan-jadi,,285,3.5,5.5,55.5,28.5,65,1.5,https://commons.wikimedia.org/wiki/Special:FilePath/Nasi_goreng_istimewa.JPG,generated_v6
1636,wajik solo,makanan-jadi,,285,3.5,5.5,55.5,28.5,65,1.5,https://commons.wikimedia.org/wiki/Special:FilePath/Nasi_goreng_istimewa.JPG,generated_v6
1637,jenang kudus,makanan-jadi,,245,2.5,4.5,48.5,22.5,75,1.0,https://commons.wikimedia.org/wiki/Special:FilePath/Nasi_goreng_istimewa.JPG,generated_v6
1638,jenang grendul,makanan-jadi,,195,2.5,4.5,38.5,22.5,65,1.0,https://commons.wikimedia.org/wiki/Special:FilePath/Nasi_goreng_istimewa.JPG,generated_v6
1639,jenang sumsum,makanan-jadi,,165,2.5,4.5,28.5,12.5,95,0.5,https://commons.wikimedia.org/wiki/Special:FilePath/Rendang_daging_sapi_asli_Padang.JPG,generated_v6
1640,jenang ketan hitam,makanan-jadi,,215,3.5,4.5,42.5,16.5,65,1.5,https://commons.wikimedia.org/wiki/Special:FilePath/Nasi_goreng_istimewa.JPG,generated_v6
1641,jenang sengkulun,makanan-jadi,,245,3.5,5.5,45.5,18.5,75,1.5,https://commons.wikimedia.org/wiki/Special:FilePath/Nasi_goreng_istimewa.JPG,generated_v6
1642,dodol garut nangka,makanan-jadi,,295,2.5,5.5,55.5,30.5,65,1.0,"https://commons.wikimedia.org/wiki/Special:FilePath/Buah_Segar_(Durian,_Pisang,_Mangga).jpg",generated_v6
1643,dodol garut durian,makanan-jadi,,305,2.5,6.5,55.5,30.5,65,1.0,"https://commons.wikimedia.org/wiki/Special:FilePath/Buah_Segar_(Durian,_Pisang,_Mangga).jpg",generated_v6
1644,dodol garut wijen,makanan-jadi,,305,3.5,7.5,55.5,30.5,65,1.5,https://commons.wikimedia.org/wiki/Special:FilePath/Vigna_unguiculata_01.JPG,generated_v6
1645,dodol kandangan,makanan-jadi,,285,2.5,5.5,55.5,28.5,65,1.0,https://commons.wikimedia.org/wiki/Special:FilePath/Nasi_goreng_istimewa.JPG,generated_v6
1646,kue keranjang nian gao,makanan-jadi,,285,2.5,3.5,60.5,35.5,25,0.8,https://commons.wikimedia.org/wiki/Special:FilePath/Kue_dadar_gulung.JPG,generated_v6
1647,kue lupis pulut,makanan-jadi,,215,3.5,4.5,38.5,14.5,65,1.5,https://commons.wikimedia.org/wiki/Special:FilePath/Kue_dadar_gulung.JPG,generated_v6
1648,kue cente manis pelangi,makanan-jadi,,195,2.5,4.5,35.5,16.5,65,1.2,https://commons.wikimedia.org/wiki/Special:FilePath/Kue_dadar_gulung.JPG,generated_v6
1649,kue cantik manis hunkwe,makanan-jadi,,175,2.5,3.5,32.5,14.5,55,1.0,https://commons.wikimedia.org/wiki/Special:FilePath/Kue_dadar_gulung.JPG,generated_v6
1650,bolu kukus pandan,makanan-jadi,,285,5.5,8.5,45.5,18.5,145,1.0,https://commons.wikimedia.org/wiki/Special:FilePath/Nasi_goreng_istimewa.JPG,generated_v6
1651,bolu kukus mekar,makanan-jadi,,285,5.5,8.5,45.5,18.5,145,1.0,https://commons.wikimedia.org/wiki/Special:FilePath/Nasi_goreng_istimewa.JPG,generated_v6
1652,bolu pisang ambon,makanan-jadi,,295,5.5,9.5,47.5,22.5,145,1.5,"https://commons.wikimedia.org/wiki/Special:FilePath/Buah_Segar_(Durian,_Pisang,_Mangga).jpg",generated_v6
1653,bolu pisang lampung,makanan-jadi,,295,5.5,9.5,47.5,22.5,145,1.5,"https://commons.wikimedia.org/wiki/Special:FilePath/Buah_Segar_(Durian,_Pisang,_Mangga).jpg",generated_v6
1654,brem padat madiun,makanan-jadi,,245,1.5,0.5,55.5,28.5,25,0.5,https://commons.wikimedia.org/wiki/Special:FilePath/Nasi_goreng_istimewa.JPG,generated_v6
1655,ampyang kacang gula merah,makanan-jadi,,425,12.5,22.5,45.5,28.5,65,4.5,https://commons.wikimedia.org/wiki/Special:FilePath/Vigna_unguiculata_01.JPG,generated_v6
1656,rangginang ketan,makanan-jadi,,385,8.5,12.5,60.5,1.5,285,1.5,https://commons.wikimedia.org/wiki/Special:FilePath/Nasi_goreng_istimewa.JPG,generated_v6
1657,rangginang manis,makanan-jadi,,425,8.5,14.5,65.5,14.5,285,1.5,https://commons.wikimedia.org/wiki/Special:FilePath/Nasi_goreng_istimewa.JPG,generated_v6
1658,tape ketan ungu,makanan-jadi,,175,2.5,0.5,38.5,14.5,25,0.8,https://commons.wikimedia.org/wiki/Special:FilePath/Nasi_goreng_istimewa.JPG,generated_v6
1659,tape ketan hitam,makanan-jadi,,175,2.5,0.5,38.5,14.5,25,0.8,https://commons.wikimedia.org/wiki/Special:FilePath/Nasi_goreng_istimewa.JPG,generated_v6
1660,tape ketan ungu peuyeum,makanan-jadi,,175,2.5,0.5,38.5,14.5,25,0.8,https://commons.wikimedia.org/wiki/Special:FilePath/Nasi_goreng_istimewa.JPG,generated_v6
1661,kue ape jakarta,makanan-jadi,,215,3.5,6.5,35.5,14.5,95,1.5,https://commons.wikimedia.org/wiki/Special:FilePath/Kue_dadar_gulung.JPG,generated_v6
1662,kue putu ayu pandan,makanan-jadi,,195,3.5,5.5,32.5,16.5,95,0.9,https://commons.wikimedia.org/wiki/Special:FilePath/Kue_putu_klepon_keliling.JPG,generated_v6
1663,kue lumpur durian,makanan-jadi,,265,4.5,9.5,38.5,18.5,125,1.5,https://commons.wikimedia.org/wiki/Special:FilePath/Kue_dadar_gulung.JPG,generated_v6
1664,kue lumpur labu kuning,makanan-jadi,,235,4.5,8.5,35.0,14.5,125,1.5,https://commons.wikimedia.org/wiki/Special:FilePath/Kue_dadar_gulung.JPG,generated_v6
1665,kue talam ebi,makanan-jadi,,235,5.5,7.5,35.5,14.5,380,1.5,https://commons.wikimedia.org/wiki/Special:FilePath/Kue_dadar_gulung.JPG,generated_v6
1666,kue talam udang,makanan-jadi,,245,6.5,8.5,35.5,14.5,380,1.5,https://commons.wikimedia.org/wiki/Special:FilePath/Udang_Sambal_Petai.jpg,generated_v6
